region,regname,yearcode,age2,tenure4,N_ten4s,N_all2,tenurename
4,North/Wales,2016,23,4,464996.756813903,819597,Care of/rent free
4,North/Wales,2016,24,1,114492.844612357,868538,Owner occupier
4,North/Wales,2016,24,2,70245.84162756,868538,Social rent
4,North/Wales,2016,24,3,298657.226403152,868538,Private rent
4,North/Wales,2016,24,4,385142.08735693,868538,Care of/rent free
4,North/Wales,2016,25,1,169901.245437078,844516,Owner occupier
4,North/Wales,2016,25,2,77159.1419361628,844516,Social rent
4,North/Wales,2016,25,3,318905.216416549,844516,Private rent
4,North/Wales,2016,25,4,278550.39621021,844516,Care of/rent free
4,North/Wales,2016,26,1,274175.723561598,920958,Owner occupier
4,North/Wales,2016,26,2,105585.820294031,920958,Social rent
4,North/Wales,2016,26,3,266408.223307716,920958,Private rent
4,North/Wales,2016,26,4,274788.232836656,920958,Care of/rent free
4,North/Wales,2016,27,1,308574.83504351,894793,Owner occupier
4,North/Wales,2016,27,2,107561.231869597,894793,Social rent
4,North/Wales,2016,27,3,267180.483240702,894793,Private rent
4,North/Wales,2016,27,4,211476.449846191,894793,Care of/rent free
4,North/Wales,2016,28,1,279254.648789974,843582,Owner occupier
4,North/Wales,2016,28,2,83849.618436604,843582,Social rent
4,North/Wales,2016,28,3,310446.127610116,843582,Private rent
4,North/Wales,2016,28,4,170031.605163306,843582,Care of/rent free
4,North/Wales,2016,29,1,340078.539581255,956463,Owner occupier
4,North/Wales,2016,29,2,116073.985335369,956463,Social rent
4,North/Wales,2016,29,3,341691.501036125,956463,Private rent
4,North/Wales,2016,29,4,158618.97404725,956463,Care of/rent free
4,North/Wales,2016,30,1,332387.622601114,840153,Owner occupier
4,North/Wales,2016,30,2,116588.801783282,840153,Social rent
4,North/Wales,2016,30,3,274723.006188701,840153,Private rent
4,North/Wales,2016,30,4,116453.569426903,840153,Care of/rent free
4,North/Wales,2016,31,1,420477.943608133,905904,Owner occupier
4,North/Wales,2016,31,2,130827.764346243,905904,Social rent
4,North/Wales,2016,31,3,261542.597375717,905904,Private rent
4,North/Wales,2016,31,4,93055.694669907,905904,Care of/rent free
4,North/Wales,2016,32,1,413439.01184685,852017,Owner occupier
4,North/Wales,2016,32,2,113869.623839125,852017,Social rent
4,North/Wales,2016,32,3,243590.524251733,852017,Private rent
4,North/Wales,2016,32,4,81117.8400622922,852017,Care of/rent free
4,North/Wales,2016,33,1,471333.660578961,903770,Owner occupier
4,North/Wales,2016,33,2,122007.950089061,903770,Social rent
4,North/Wales,2016,33,3,228637.731715766,903770,Private rent
4,North/Wales,2016,33,4,81790.6576162117,903770,Care of/rent free
4,North/Wales,2016,34,1,481428.509922791,859806,Owner occupier
4,North/Wales,2016,34,2,114547.62769452,859806,Social rent
4,North/Wales,2016,34,3,209938.376134809,859806,Private rent
4,North/Wales,2016,34,4,53891.4862478805,859806,Care of/rent free
4,North/Wales,2016,35,1,454240.124552577,845808,Owner occupier
4,North/Wales,2016,35,2,121035.646328645,845808,Social rent
4,North/Wales,2016,35,3,209308.286207496,845808,Private rent
4,North/Wales,2016,35,4,61223.9429112826,845808,Care of/rent free
4,North/Wales,2016,36,1,482938.062613842,830898,Owner occupier
4,North/Wales,2016,36,2,116290.225764893,830898,Social rent
4,North/Wales,2016,36,3,163310.580547168,830898,Private rent
4,North/Wales,2016,36,4,68359.1310740974,830898,Care of/rent free
4,North/Wales,2016,37,1,519825.263026181,865131,Owner occupier
4,North/Wales,2016,37,2,132068.779448807,865131,Social rent
4,North/Wales,2016,37,3,138049.259201857,865131,Private rent
4,North/Wales,2016,37,4,75187.6983231547,865131,Care of/rent free
4,North/Wales,2016,38,1,506046.964219257,813491,Owner occupier
4,North/Wales,2016,38,2,124727.109421032,813491,Social rent
4,North/Wales,2016,38,3,123987.27583664,813491,Private rent
4,North/Wales,2016,38,4,58729.6505230706,813491,Care of/rent free
4,North/Wales,2016,39,1,474060.34214226,780841,Owner occupier
4,North/Wales,2016,39,2,128501.089830275,780841,Social rent
4,North/Wales,2016,39,3,135687.145921586,780841,Private rent
4,North/Wales,2016,39,4,42592.4221058792,780841,Care of/rent free
4,North/Wales,2016,40,1,507383.303852919,815840,Owner occupier
4,North/Wales,2016,40,2,121472.778477052,815840,Social rent
4,North/Wales,2016,40,3,147554.675633322,815840,Private rent
4,North/Wales,2016,40,4,39429.2420367075,815840,Care of/rent free
4,North/Wales,2016,41,1,489409.248792959,790326,Owner occupier
4,North/Wales,2016,41,2,117118.227479082,790326,Social rent
4,North/Wales,2016,41,3,140114.715573536,790326,Private rent
4,North/Wales,2016,41,4,43683.8081544235,790326,Care of/rent free
4,North/Wales,2016,42,1,522967.485727488,841978,Owner occupier
4,North/Wales,2016,42,2,123140.0306831,841978,Social rent
4,North/Wales,2016,42,3,155296.482830957,841978,Private rent
4,North/Wales,2016,42,4,40574.0007584552,841978,Care of/rent free
4,North/Wales,2016,43,1,555403.324974945,831460,Owner occupier
4,North/Wales,2016,43,2,113144.715150036,831460,Social rent
4,North/Wales,2016,43,3,120555.141461238,831460,Private rent
4,North/Wales,2016,43,4,42356.8184137813,831460,Care of/rent free
4,North/Wales,2016,44,1,593198.823498541,850560,Owner occupier
4,North/Wales,2016,44,2,122901.020749915,850560,Social rent
4,North/Wales,2016,44,3,100558.780956096,850560,Private rent
4,North/Wales,2016,44,4,33901.3747954471,850560,Care of/rent free
4,North/Wales,2016,45,1,560006.021268957,807589,Owner occupier
4,North/Wales,2016,45,2,119325.01022826,807589,Social rent
4,North/Wales,2016,45,3,102716.259564286,807589,Private rent
4,North/Wales,2016,45,4,25541.7089384965,807589,Care of/rent free
4,North/Wales,2016,46,1,655481.495666724,929173,Owner occupier
4,North/Wales,2016,46,2,138301.256907313,929173,Social rent
4,North/Wales,2016,46,3,113727.824407916,929173,Private rent
4,North/Wales,2016,46,4,21662.423018046,929173,Care of/rent free
4,North/Wales,2016,47,1,621297.984204431,893647,Owner occupier
4,North/Wales,2016,47,2,132470.657426097,893647,Social rent
4,North/Wales,2016,47,3,121325.126817347,893647,Private rent
4,North/Wales,2016,47,4,18553.2315521253,893647,Care of/rent free
4,North/Wales,2016,48,1,611319.597840783,894490,Owner occupier
4,North/Wales,2016,48,2,131297.508476345,894490,Social rent
4,North/Wales,2016,48,3,121344.651995871,894490,Private rent
4,North/Wales,2016,48,4,30528.2416870003,894490,Care of/rent free
4,North/Wales,2016,49,1,706413.439025248,1050391,Owner occupier
4,North/Wales,2016,49,2,148660.141649256,1050391,Social rent
4,North/Wales,2016,49,3,149809.845662184,1050391,Private rent
4,North/Wales,2016,49,4,45507.5736633116,1050391,Care of/rent free
4,North/Wales,2016,50,1,678457.055606627,940896,Owner occupier
4,North/Wales,2016,50,2,123899.003078298,940896,Social rent
4,North/Wales,2016,50,3,112801.738805021,940896,Private rent
4,North/Wales,2016,50,4,25738.2025100541,940896,Care of/rent free
4,North/Wales,2016,51,1,684773.086617839,937637,Owner occupier
4,North/Wales,2016,51,2,123275.584649186,937637,Social rent
4,North/Wales,2016,51,3,94352.6345181477,937637,Private rent
4,North/Wales,2016,51,4,35235.6942148274,937637,Care of/rent free
4,North/Wales,2016,52,1,671328.653826121,909897,Owner occupier
4,North/Wales,2016,52,2,130990.049473154,909897,Social rent
4,North/Wales,2016,52,3,83528.3177341573,909897,Private rent
4,North/Wales,2016,52,4,24049.9789665679,909897,Care of/rent free
4,North/Wales,2016,53,1,717120.918659775,949708,Owner occupier
4,North/Wales,2016,53,2,136274.955054496,949708,Social rent
4,North/Wales,2016,53,3,75606.4757001774,949708,Private rent
4,North/Wales,2016,53,4,20705.6505855516,949708,Care of/rent free
4,North/Wales,2016,54,1,613383.017602566,818165,Owner occupier
4,North/Wales,2016,54,2,124229.903314871,818165,Social rent
4,North/Wales,2016,54,3,67604.0215107789,818165,Private rent
4,North/Wales,2016,54,4,12948.0575717838,818165,Care of/rent free
4,North/Wales,2016,55,1,584132.827022326,793218,Owner occupier
4,North/Wales,2016,55,2,131728.95431915,793218,Social rent
4,North/Wales,2016,55,3,65700.6615019466,793218,Private rent
4,North/Wales,2016,55,4,11655.5571565768,793218,Care of/rent free
4,North/Wales,2016,56,1,598004.170523359,827421,Owner occupier
4,North/Wales,2016,56,2,152792.936305795,827421,Social rent
4,North/Wales,2016,56,3,66249.6065100989,827421,Private rent
4,North/Wales,2016,56,4,10374.2866607474,827421,Care of/rent free
4,North/Wales,2016,57,1,598866.495979442,824738,Owner occupier
4,North/Wales,2016,57,2,144503.672882805,824738,Social rent
4,North/Wales,2016,57,3,61734.5301690062,824738,Private rent
4,North/Wales,2016,57,4,19633.3009687469,824738,Care of/rent free
4,North/Wales,2016,58,1,652533.913428125,845989,Owner occupier
4,North/Wales,2016,58,2,135623.199885687,845989,Social rent
4,North/Wales,2016,58,3,36829.6148457745,845989,Private rent
4,North/Wales,2016,58,4,21002.2718404139,845989,Care of/rent free
4,North/Wales,2016,59,1,619900.806264912,775648,Owner occupier
4,North/Wales,2016,59,2,116927.272824933,775648,Social rent
4,North/Wales,2016,59,3,21544.8600198314,775648,Private rent
4,North/Wales,2016,59,4,17275.0608903242,775648,Care of/rent free
4,North/Wales,2016,60,1,584813.117364056,737982,Owner occupier
4,North/Wales,2016,60,2,100028.16863685,737982,Social rent
4,North/Wales,2016,60,3,37825.5968355162,737982,Private rent
4,North/Wales,2016,60,4,15315.1171635777,737982,Care of/rent free
4,North/Wales,2016,61,1,528762.552992451,671794,Owner occupier
4,North/Wales,2016,61,2,80945.0296029514,671794,Social rent
4,North/Wales,2016,61,3,41683.0621317176,671794,Private rent
4,North/Wales,2016,61,4,20403.3552728799,671794,Care of/rent free
4,North/Wales,2016,62,1,557452.484024182,731572,Owner occupier
4,North/Wales,2016,62,2,90968.1288388174,731572,Social rent
4,North/Wales,2016,62,3,63393.5539675056,731572,Private rent
4,North/Wales,2016,62,4,19757.833169495,731572,Care of/rent free
4,North/Wales,2016,63,1,565927.987045755,716758,Owner occupier
4,North/Wales,2016,63,2,95545.2336978858,716758,Social rent
4,North/Wales,2016,63,3,43737.6426874701,716758,Private rent
4,North/Wales,2016,63,4,11547.1365688887,716758,Care of/rent free
4,North/Wales,2016,64,1,532780.579195198,680383,Owner occupier
4,North/Wales,2016,64,2,102064.397781832,680383,Social rent
4,North/Wales,2016,64,3,30837.9662456636,680383,Private rent
4,North/Wales,2016,64,4,14700.0567773063,680383,Care of/rent free
4,North/Wales,2016,65,1,528240.633208429,653633,Owner occupier
4,North/Wales,2016,65,2,75351.8480511592,653633,Social rent
4,North/Wales,2016,65,3,37689.4654815717,653633,Private rent
4,North/Wales,2016,65,4,12351.0532588402,653633,Care of/rent free
4,North/Wales,2016,66,1,553682.249869123,673635,Owner occupier
4,North/Wales,2016,66,2,83649.483755192,673635,Social rent
4,North/Wales,2016,66,3,29679.6818955229,673635,Private rent
4,North/Wales,2016,66,4,6623.5844801619,673635,Care of/rent free
4,North/Wales,2016,67,1,573856.943207458,715788,Owner occupier
4,North/Wales,2016,67,2,103623.404884565,715788,Social rent
4,North/Wales,2016,67,3,27427.3685885293,715788,Private rent
4,North/Wales,2016,67,4,10880.2833194472,715788,Care of/rent free
4,North/Wales,2016,68,1,614389.724867531,749054,Owner occupier
4,North/Wales,2016,68,2,97741.7314192718,749054,Social rent
4,North/Wales,2016,68,3,28535.9207542141,749054,Private rent
4,North/Wales,2016,68,4,8386.62295898312,749054,Care of/rent free
4,North/Wales,2016,69,1,609846.913021353,772266,Owner occupier
4,North/Wales,2016,69,2,128380.341800347,772266,Social rent
4,North/Wales,2016,69,3,27169.7169586873,772266,Private rent
4,North/Wales,2016,69,4,6869.0282196123,772266,Care of/rent free
4,North/Wales,2016,70,1,473066.245512198,612898,Owner occupier
4,North/Wales,2016,70,2,97594.7898806003,612898,Social rent
4,North/Wales,2016,70,3,26293.7724589235,612898,Private rent
4,North/Wales,2016,70,4,15943.1921482784,612898,Care of/rent free
4,North/Wales,2016,71,1,470658.584158642,612280,Owner occupier
4,North/Wales,2016,71,2,98155.6576997177,612280,Social rent
4,North/Wales,2016,71,3,27869.6633872517,612280,Private rent
4,North/Wales,2016,71,4,15596.0947543881,612280,Care of/rent free
4,North/Wales,2016,72,1,430287.008717808,554713,Owner occupier
4,North/Wales,2016,72,2,95544.0671954252,554713,Social rent
4,North/Wales,2016,72,3,17466.0370250577,554713,Private rent
4,North/Wales,2016,72,4,11415.8870617087,554713,Care of/rent free
4,North/Wales,2016,73,1,447499.757971799,565477,Owner occupier
4,North/Wales,2016,73,2,84953.3466360243,565477,Social rent
4,North/Wales,2016,73,3,23103.1171449343,565477,Private rent
4,North/Wales,2016,73,4,9920.77824724238,565477,Care of/rent free
4,North/Wales,2016,74,1,389466.180724712,480307,Owner occupier
4,North/Wales,2016,74,2,66216.0450434803,480307,Social rent
4,North/Wales,2016,74,3,16440.6698774999,480307,Private rent
4,North/Wales,2016,74,4,8184.10435430742,480307,Care of/rent free
4,North/Wales,2016,75,1,360308.360503415,466706,Owner occupier
4,North/Wales,2016,75,2,76106.5930310802,466706,Social rent
4,North/Wales,2016,75,3,17116.2268831353,466706,Private rent
4,North/Wales,2016,75,4,13174.8195823693,466706,Care of/rent free
4,North/Wales,2016,76,1,319299.763513548,409192,Owner occupier
4,North/Wales,2016,76,2,69844.1792882921,409192,Social rent
4,North/Wales,2016,76,3,13586.9727095474,409192,Private rent
4,North/Wales,2016,76,4,6461.08448861214,409192,Care of/rent free
4,North/Wales,2016,77,1,328351.647143979,420345,Owner occupier
4,North/Wales,2016,77,2,66183.7300981841,420345,Social rent
4,North/Wales,2016,77,3,14269.3329069621,420345,Private rent
4,North/Wales,2016,77,4,11540.2898508747,420345,Care of/rent free
4,North/Wales,2016,78,1,322187.630375684,414420,Owner occupier
4,North/Wales,2016,78,2,47712.8079374476,414420,Social rent
4,North/Wales,2016,78,3,17663.9850009983,414420,Private rent
4,North/Wales,2016,78,4,26855.5766858703,414420,Care of/rent free
4,North/Wales,2016,79,1,307655.002455212,402020,Owner occupier
4,North/Wales,2016,79,2,59702.4566400979,402020,Social rent
4,North/Wales,2016,79,3,10277.3255224443,402020,Private rent
4,North/Wales,2016,79,4,24385.215382246,402020,Care of/rent free
4,North/Wales,2016,80,1,2173734.69983593,2883897,Owner occupier
4,North/Wales,2016,80,2,473607.673018041,2883897,Social rent
4,North/Wales,2016,80,3,51838.6592025453,2883897,Private rent
4,North/Wales,2016,80,4,184715.967943484,2883897,Care of/rent free
5,Scotland,1994,16,1,0,141599,Owner occupier
5,Scotland,1994,16,2,7569.89865167113,141599,Social rent
5,Scotland,1994,16,3,0,141599,Private rent
5,Scotland,1994,16,4,134029.101348329,141599,Care of/rent free
5,Scotland,1994,17,1,789.691638523022,233633,Owner occupier
5,Scotland,1994,17,2,8474.28451746712,233633,Social rent
5,Scotland,1994,17,3,1395.27531802319,233633,Private rent
5,Scotland,1994,17,4,222973.748525987,233633,Care of/rent free
5,Scotland,1994,18,1,5954.52291383704,383471,Owner occupier
5,Scotland,1994,18,2,22469.4731840305,383471,Social rent
5,Scotland,1994,18,3,11290.468847467,383471,Private rent
5,Scotland,1994,18,4,343756.535054665,383471,Care of/rent free
5,Scotland,1994,19,1,25172.4091401996,641806,Owner occupier
5,Scotland,1994,19,2,60694.7538479088,641806,Social rent
5,Scotland,1994,19,3,41116.7524484436,641806,Private rent
5,Scotland,1994,19,4,514822.084563448,641806,Care of/rent free
5,Scotland,1994,20,1,46539.6526690925,673385,Owner occupier
5,Scotland,1994,20,2,69168.2217834265,673385,Social rent
5,Scotland,1994,20,3,66234.6868709524,673385,Private rent
5,Scotland,1994,20,4,491442.438676529,673385,Care of/rent free
5,Scotland,1994,21,1,64823.6365122863,778659,Owner occupier
5,Scotland,1994,21,2,114613.664560985,778659,Social rent
5,Scotland,1994,21,3,73664.3063622851,778659,Private rent
5,Scotland,1994,21,4,525557.392564444,778659,Care of/rent free
5,Scotland,1994,22,1,118848.288499423,751091,Owner occupier
5,Scotland,1994,22,2,147952.53318176,751091,Social rent
5,Scotland,1994,22,3,58554.7652966927,751091,Private rent
5,Scotland,1994,22,4,425735.413022124,751091,Care of/rent free
5,Scotland,1994,23,1,223032.744540813,814336,Owner occupier
5,Scotland,1994,23,2,179344.819200728,814336,Social rent
5,Scotland,1994,23,3,66115.4795226129,814336,Private rent
5,Scotland,1994,23,4,345842.956735846,814336,Care of/rent free
5,Scotland,1994,24,1,295097.805528256,844667,Owner occupier
5,Scotland,1994,24,2,201838.733111248,844667,Social rent
5,Scotland,1994,24,3,56625.9439138452,844667,Private rent
5,Scotland,1994,24,4,291104.517446651,844667,Care of/rent free
5,Scotland,1994,25,1,329056.499828989,818769,Owner occupier
5,Scotland,1994,25,2,174840.821988658,818769,Social rent
5,Scotland,1994,25,3,39088.4487245852,818769,Private rent
5,Scotland,1994,25,4,275783.229457767,818769,Care of/rent free
5,Scotland,1994,26,1,361660.514393473,846749,Owner occupier
5,Scotland,1994,26,2,206868.486650016,846749,Social rent
5,Scotland,1994,26,3,82359.0453045355,846749,Private rent
5,Scotland,1994,26,4,195860.953651975,846749,Care of/rent free
5,Scotland,1994,27,1,405313.127886922,883181,Owner occupier
5,Scotland,1994,27,2,226968.25356962,883181,Social rent
5,Scotland,1994,27,3,54498.0985111222,883181,Private rent
5,Scotland,1994,27,4,196401.520032336,883181,Care of/rent free
5,Scotland,1994,28,1,466724.252341191,952823,Owner occupier
5,Scotland,1994,28,2,284621.308047289,952823,Social rent
5,Scotland,1994,28,3,40905.0279807523,952823,Private rent
5,Scotland,1994,28,4,160572.411630768,952823,Care of/rent free
5,Scotland,1994,29,1,475407.511316092,906203,Owner occupier
5,Scotland,1994,29,2,242348.943299708,906203,Social rent
5,Scotland,1994,29,3,42545.9082228184,906203,Private rent
5,Scotland,1994,29,4,145900.637161381,906203,Care of/rent free
5,Scotland,1994,30,1,517104.270036519,885375,Owner occupier
5,Scotland,1994,30,2,222715.871024097,885375,Social rent
5,Scotland,1994,30,3,42570.5149070602,885375,Private rent
5,Scotland,1994,30,4,102984.344032324,885375,Care of/rent free
5,Scotland,1994,31,1,574942.417296032,908927,Owner occupier
5,Scotland,1994,31,2,212453.821603535,908927,Social rent
5,Scotland,1994,31,3,42739.8646683994,908927,Private rent
5,Scotland,1994,31,4,78790.8964320337,908927,Care of/rent free
5,Scotland,1994,32,1,543241.506649268,857402,Owner occupier
5,Scotland,1994,32,2,214724.132373844,857402,Social rent
5,Scotland,1994,32,3,48234.4794737064,857402,Private rent
5,Scotland,1994,32,4,51201.8815031812,857402,Care of/rent free
5,Scotland,1994,33,1,553234.912319909,847412,Owner occupier
5,Scotland,1994,33,2,191061.255494501,847412,Social rent
5,Scotland,1994,33,3,44633.6191397301,847412,Private rent
5,Scotland,1994,33,4,58482.2130458602,847412,Care of/rent free
5,Scotland,1994,34,1,584427.845399952,859614,Owner occupier
5,Scotland,1994,34,2,193569.403210775,859614,Social rent
5,Scotland,1994,34,3,32090.3746359246,859614,Private rent
5,Scotland,1994,34,4,49526.3767533475,859614,Care of/rent free
5,Scotland,1994,35,1,527128.658548823,804364,Owner occupier
5,Scotland,1994,35,2,186179.380830101,804364,Social rent
5,Scotland,1994,35,3,35334.4197520351,804364,Private rent
5,Scotland,1994,35,4,55721.5408690414,804364,Care of/rent free
5,Scotland,1994,36,1,518671.911956422,788603,Owner occupier
5,Scotland,1994,36,2,177620.296609859,788603,Social rent
5,Scotland,1994,36,3,38605.7692772367,788603,Private rent
5,Scotland,1994,36,4,53705.0221564821,788603,Care of/rent free
5,Scotland,1994,37,1,487262.052380345,760026,Owner occupier
5,Scotland,1994,37,2,173316.728989735,760026,Social rent
5,Scotland,1994,37,3,25218.7811389444,760026,Private rent
5,Scotland,1994,37,4,74228.4374909757,760026,Care of/rent free
5,Scotland,1994,38,1,514098.830008086,772089,Owner occupier
5,Scotland,1994,38,2,189493.626597946,772089,Social rent
5,Scotland,1994,38,3,21558.4852547705,772089,Private rent
5,Scotland,1994,38,4,46938.0581391974,772089,Care of/rent free
5,Scotland,1994,39,1,442525.716433396,705162,Owner occupier
5,Scotland,1994,39,2,196078.550375249,705162,Social rent
5,Scotland,1994,39,3,28588.7930890859,705162,Private rent
5,Scotland,1994,39,4,37968.9401022685,705162,Care of/rent free
5,Scotland,1994,40,1,490170.320747212,742014,Owner occupier
5,Scotland,1994,40,2,185211.239756892,742014,Social rent
5,Scotland,1994,40,3,19894.0792193821,742014,Private rent
5,Scotland,1994,40,4,46738.3602765141,742014,Care of/rent free
5,Scotland,1994,41,1,427553.017897844,666825,Owner occupier
5,Scotland,1994,41,2,185315.733612015,666825,Social rent
5,Scotland,1994,41,3,14944.4841883049,666825,Private rent
5,Scotland,1994,41,4,39011.7643018367,666825,Care of/rent free
5,Scotland,1994,42,1,526496.979848837,752226,Owner occupier
5,Scotland,1994,42,2,163740.564460879,752226,Social rent
5,Scotland,1994,42,3,23573.073194998,752226,Private rent
5,Scotland,1994,42,4,38415.382495286,752226,Care of/rent free
5,Scotland,1994,43,1,531168.74470659,762163,Owner occupier
5,Scotland,1994,43,2,172871.477341707,762163,Social rent
5,Scotland,1994,43,3,21554.3473976377,762163,Private rent
5,Scotland,1994,43,4,36568.4305540655,762163,Care of/rent free
5,Scotland,1994,44,1,529084.298816932,734831,Owner occupier
5,Scotland,1994,44,2,160495.647311114,734831,Social rent
5,Scotland,1994,44,3,19283.7686336039,734831,Private rent
5,Scotland,1994,44,4,25967.2852383499,734831,Care of/rent free
5,Scotland,1994,45,1,513747.208759591,705661,Owner occupier
5,Scotland,1994,45,2,144545.781780729,705661,Social rent
5,Scotland,1994,45,3,20439.9393204775,705661,Private rent
5,Scotland,1994,45,4,26928.0701392027,705661,Care of/rent free
5,Scotland,1994,46,1,532265.152843253,766636,Owner occupier
5,Scotland,1994,46,2,186654.608590494,766636,Social rent
5,Scotland,1994,46,3,26316.2805652439,766636,Private rent
5,Scotland,1994,46,4,21399.9580010086,766636,Care of/rent free
5,Scotland,1994,47,1,651146.588457256,959112,Owner occupier
5,Scotland,1994,47,2,249069.195116184,959112,Social rent
5,Scotland,1994,47,3,24784.2780282917,959112,Private rent
5,Scotland,1994,47,4,34111.9383982691,959112,Care of/rent free
5,Scotland,1994,48,1,516250.290334302,757710,Owner occupier
5,Scotland,1994,48,2,175046.779569955,757710,Social rent
5,Scotland,1994,48,3,14471.5183147267,757710,Private rent
5,Scotland,1994,48,4,51941.4117810157,757710,Care of/rent free
5,Scotland,1994,49,1,495388.880337085,721794,Owner occupier
5,Scotland,1994,49,2,176984.657475814,721794,Social rent
5,Scotland,1994,49,3,8199.360011546,721794,Private rent
5,Scotland,1994,49,4,41221.1021755553,721794,Care of/rent free
5,Scotland,1994,50,1,448489.625728868,688832,Owner occupier
5,Scotland,1994,50,2,202725.995634967,688832,Social rent
5,Scotland,1994,50,3,10460.1467828867,688832,Private rent
5,Scotland,1994,50,4,27156.2318532777,688832,Care of/rent free
5,Scotland,1994,51,1,439116.60237314,659143,Owner occupier
5,Scotland,1994,51,2,185651.618879852,659143,Social rent
5,Scotland,1994,51,3,15932.321964032,659143,Private rent
5,Scotland,1994,51,4,18442.4567829761,659143,Care of/rent free
5,Scotland,1994,52,1,457107.522492727,663214,Owner occupier
5,Scotland,1994,52,2,175974.753842292,663214,Social rent
5,Scotland,1994,52,3,14596.9220576346,663214,Private rent
5,Scotland,1994,52,4,15534.8016073466,663214,Care of/rent free
5,Scotland,1994,53,1,377063.621262314,576008,Owner occupier
5,Scotland,1994,53,2,176174.823381312,576008,Social rent
5,Scotland,1994,53,3,6742.71865556944,576008,Private rent
5,Scotland,1994,53,4,16026.8367008049,576008,Care of/rent free
5,Scotland,1994,54,1,342658.980141134,567091,Owner occupier
5,Scotland,1994,54,2,190663.071146559,567091,Social rent
5,Scotland,1994,54,3,4269.62557499509,567091,Private rent
5,Scotland,1994,54,4,29499.3231373122,567091,Care of/rent free
5,Scotland,1994,55,1,365712.478866748,557028,Owner occupier
5,Scotland,1994,55,2,155828.232042545,557028,Social rent
5,Scotland,1994,55,3,4518.21338452672,557028,Private rent
5,Scotland,1994,55,4,30969.0757061805,557028,Care of/rent free
5,Scotland,1994,56,1,376468.192562977,593254,Owner occupier
5,Scotland,1994,56,2,188943.375712977,593254,Social rent
5,Scotland,1994,56,3,10482.4399247782,593254,Private rent
5,Scotland,1994,56,4,17359.9917992669,593254,Care of/rent free
5,Scotland,1994,57,1,335826.119489713,569941,Owner occupier
5,Scotland,1994,57,2,195846.214644584,569941,Social rent
5,Scotland,1994,57,3,21181.9273513965,569941,Private rent
5,Scotland,1994,57,4,17086.7385143062,569941,Care of/rent free
5,Scotland,1994,58,1,399505.878993295,581830,Owner occupier
5,Scotland,1994,58,2,146164.732889882,581830,Social rent
5,Scotland,1994,58,3,12180.1811177172,581830,Private rent
5,Scotland,1994,58,4,23979.2069991065,581830,Care of/rent free
5,Scotland,1994,59,1,372558.387508113,575764,Owner occupier
5,Scotland,1994,59,2,172937.594266114,575764,Social rent
5,Scotland,1994,59,3,7671.62457451885,575764,Private rent
5,Scotland,1994,59,4,22596.3936512547,575764,Care of/rent free
5,Scotland,1994,60,1,334850.008573333,511442,Owner occupier
5,Scotland,1994,60,2,153152.999012041,511442,Social rent
5,Scotland,1994,60,3,12973.441926898,511442,Private rent
5,Scotland,1994,60,4,10465.5504877288,511442,Care of/rent free
5,Scotland,1994,61,1,302328.869052186,491249,Owner occupier
5,Scotland,1994,61,2,167670.451607518,491249,Social rent
5,Scotland,1994,61,3,16511.7334537687,491249,Private rent
5,Scotland,1994,61,4,4737.94588652743,491249,Care of/rent free
5,Scotland,1994,62,1,375534.963405606,574972,Owner occupier
5,Scotland,1994,62,2,186195.749779763,574972,Social rent
5,Scotland,1994,62,3,6697.27857163094,574972,Private rent
5,Scotland,1994,62,4,6544.00824300037,574972,Care of/rent free
5,Scotland,1994,63,1,384228.534474572,562542,Owner occupier
5,Scotland,1994,63,2,164363.050261526,562542,Social rent
5,Scotland,1994,63,3,5094.51793330719,562542,Private rent
5,Scotland,1994,63,4,8855.89733059548,562542,Care of/rent free
5,Scotland,1994,64,1,358479.702358018,612238,Owner occupier
5,Scotland,1994,64,2,231428.71183838,612238,Social rent
5,Scotland,1994,64,3,15064.8859767689,612238,Private rent
5,Scotland,1994,64,4,7264.69982683358,612238,Care of/rent free
5,Scotland,1994,65,1,317739.724989557,540339,Owner occupier
5,Scotland,1994,65,2,199574.303539907,540339,Social rent
5,Scotland,1994,65,3,10549.9116916113,540339,Private rent
5,Scotland,1994,65,4,12475.059778925,540339,Care of/rent free
5,Scotland,1994,66,1,288672.736321673,472625,Owner occupier
5,Scotland,1994,66,2,156600.239322304,472625,Social rent
5,Scotland,1994,66,3,9075.35629774243,472625,Private rent
5,Scotland,1994,66,4,18276.6680582809,472625,Care of/rent free
5,Scotland,1994,67,1,317783.868238494,535538,Owner occupier
5,Scotland,1994,67,2,205206.809886663,535538,Social rent
5,Scotland,1994,67,3,2238.55265030238,535538,Private rent
5,Scotland,1994,67,4,10308.7692245403,535538,Care of/rent free
5,Scotland,1994,68,1,256721.4660866,460972,Owner occupier
5,Scotland,1994,68,2,191301.547831541,460972,Social rent
5,Scotland,1994,68,3,7566.31734490216,460972,Private rent
5,Scotland,1994,68,4,5382.66873695688,460972,Care of/rent free
5,Scotland,1994,69,1,261834.740477443,495317,Owner occupier
5,Scotland,1994,69,2,210711.180293186,495317,Social rent
5,Scotland,1994,69,3,13160.8211771436,495317,Private rent
5,Scotland,1994,69,4,9610.258052228,495317,Care of/rent free
5,Scotland,1994,70,1,238595.719620326,493020,Owner occupier
5,Scotland,1994,70,2,221119.795230353,493020,Social rent
5,Scotland,1994,70,3,12754.8805388462,493020,Private rent
